Date,Fiscal Quarter,IQ_NI_CF,IQ_TOTAL_REV,IQ_AR,IQ_GP ,IQ_TOTAL_CA,IQ_TOTAL_ASSETS,IQ_AP,IQ_LT_DEBT,IQ_ST_DEBT,IQ_ST_DEBT_REPAID,IQ_LT_DEBT_REPAID,IQ_TOTAL_CL,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_NET_CHANGE,IQ_PERIODDATE_BS,IQ_FULL_TIME,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,IQ_CASH_OPER,IQ_TOTAL_DIV_PAID_CF,IQ_CASH_FINAN,IQ_CAPITAL_LEASES,IQ_INVEST_SECURITY_CF,IQ_NI,CQID 
2019-09-28,FQ42019,-123.5,865.9,648.7,539.3,1793.1,6442.1,186.5,2783.6,0.0,0.0,0.0,1070.1,4326.4,3109.7,173.9,43736,6478,2115.7,601.8,247.7,0.0,9.2,52.9,-18.2,-123.5,IQ108544
2019-12-28,FQ12020,386.1,850.5,581.8,523.2,1637.6,6311.9,123.7,2769.4,0.0,0.0,-9.8,1043.3,4054.2,3186.7,-220.3,43827,0,2257.7,370.8,113.9,0.0,-289.9,91.1,0.0,386.1,IQ108544
2020-03-28,FQ22020,96.4,756.1,597.2,458.7,1936.6,6821.8,134.4,2769.8,0.0,0.0,0.0,1480.9,4730.6,3689.3,418.3,43918,0,2091.2,799.8,117.7,0.0,222.6,87.1,0.0,96.3,IQ108544
2020-06-27,FQ32020,137.8,822.9,728.0,529.0,1982.8,6803.1,127.3,2754.9,0.0,0.0,0.0,1345.7,4544.5,3436.7,-55.6,44009,0,2258.6,744.2,223.0,0.0,-241.7,86.2,0.0,137.9,IQ108544
2020-09-26,FQ42020,494.9,1346.9,1028.9,1002.4,2222.3,7195.8,178.8,2736.9,0.0,0.0,0.0,1239.3,4488.5,3170.2,-43.2,44100,5814,2707.3,701.0,442.0,0.0,-350.9,83.0,0.0,494.9,IQ108544
2020-12-26,FQ12021,654.4,1609.8,1216.1,1243.0,2596.3,7550.7,184.3,2709.1,0.0,-250.0,-990.1,1056.0,4281.7,2813.9,167.7,44191,0,3269.0,868.7,650.0,0.0,-428.2,16.8,0.0,654.4,IQ108544
2010-12-31,FQ42010,197.9,2005.2,5534.7,865.6,8453.5,13070.8,6806.7,1583.3,114.8,0.0,0.0,7740.9,10212.7,1737.0,748.0,40543,41000,2858.1,2675.7,979.1,-2.9,-220.0,0.0,-2.5,197.9,IQ108616
2011-03-31,FQ12011,-45.2,1474.8,5353.2,394.7,7474.1,12177.2,4010.6,1166.2,116.2,-5.0,-0.8,7312.8,9358.5,1734.8,-835.5,40633,0,2818.7,1840.2,-801.7,-31.4,-45.4,0.0,0.0,-45.2,IQ108616
2011-06-30,FQ22011,104.6,1740.7,5509.6,645.0,7593.7,12301.6,4064.7,1167.8,150.0,0.0,0.0,7512.7,9534.0,1766.4,-30.4,40724,0,2767.6,1809.8,200.0,-31.2,-175.3,0.0,0.0,104.6,IQ108616
2011-09-30,FQ32011,211.0,1726.5,5179.7,638.5,7229.3,11825.9,5934.2,1166.2,149.9,0.0,0.0,7116.6,9154.7,1724.6,-24.8,40816,0,2671.2,1785.0,157.8,-30.5,-202.0,0.0,133.5,211.0,IQ108616
2011-12-31,FQ42011,261.9,2072.6,5672.6,934.3,8352.2,12908.7,6647.2,1210.9,153.5,0.0,0.0,8035.5,10168.0,1769.2,517.7,40908,42000,2740.7,2302.7,717.4,-29.6,-118.3,0.0,0.0,261.9,IQ108616
2012-03-31,FQ12012,-43.0,1506.8,5179.4,401.9,7112.5,11765.9,5929.1,1242.5,161.5,0.0,-400.1,6987.1,9114.1,1623.8,-729.6,40999,0,2651.8,1573.1,-498.5,-29.1,-229.0,0.0,-0.3,-43.0,IQ108616
2012-06-30,FQ22012,101.9,1715.7,5245.4,626.8,7237.3,11851.6,6026.6,1257.3,177.0,0.0,0.0,7015.2,9176.9,1652.0,-71.1,41090,0,2674.7,1502.0,157.9,-29.0,-112.1,0.0,0.0,101.9,IQ108616
2012-09-30,FQ32012,71.6,1670.4,5353.5,606.1,6974.5,11728.7,5846.8,1263.1,200.5,0.0,0.0,6914.4,9081.9,1703.0,-314.7,41182,0,2646.8,1187.3,-104.7,-28.7,-98.6,0.0,-0.5,71.6,IQ108616
2012-12-31,FQ42012,316.2,2063.3,5815.4,929.5,8738.3,13493.9,6584.8,2060.8,172.1,0.0,0.0,7701.7,10810.1,2449.5,1387.5,41274,43300,2683.8,2574.8,802.5,-28.2,571.0,0.0,95.6,316.2,IQ108616
2013-03-31,FQ12013,-56.3,1543.0,5397.1,410.9,7448.2,12218.3,5650.2,2071.6,159.7,-11.4,0.0,6408.2,9500.6,2233.2,-929.1,41364,0,2717.7,1645.7,-775.1,-33.9,-104.1,0.0,11.1,-56.3,IQ108616
2013-06-30,FQ22013,82.8,1756.2,5593.7,636.0,7604.1,12336.7,5891.0,1478.6,186.0,0.0,0.0,7220.4,9729.3,2259.4,-31.8,41455,0,2607.4,1613.9,183.7,-34.6,-121.9,0.0,0.5,82.8,IQ108616
2013-09-30,FQ32013,48.3,1700.4,5381.2,606.8,6762.8,11532.0,5705.6,1481.0,186.3,0.0,0.0,6447.4,8968.9,1669.5,-614.6,41547,0,2563.1,999.3,161.0,-34.3,-729.6,0.0,-0.8,48.3,IQ108616
2013-12-31,FQ42013,193.1,2122.7,6101.8,923.1,8084.0,12905.0,6914.2,1129.8,179.1,0.0,0.0,8165.3,10405.1,1662.5,637.5,41639,45400,2499.9,1636.8,1023.3,-34.8,-256.7,0.0,0.0,193.1,IQ108616
2014-03-31,FQ12014,-20.9,1637.5,5706.1,448.9,6881.9,11759.2,6048.5,1130.7,171.1,-6.7,0.0,7160.2,9338.1,1655.0,-865.8,41729,0,2421.1,771.0,-725.7,-40.2,-90.7,0.0,0.0,-20.9,IQ108616
2014-06-30,FQ22014,99.4,1851.4,6070.9,681.2,7401.6,12339.7,6414.8,1629.9,126.2,0.0,0.0,7138.2,9871.4,1758.5,124.1,41820,0,2468.3,895.1,168.5,-39.9,1.4,0.0,0.0,99.4,IQ108616
2014-09-30,FQ32014,89.7,1841.1,5596.5,645.9,6900.9,11778.4,5875.0,1626.8,128.3,0.0,0.0,6644.3,9407.2,1757.3,0.9,41912,0,2371.2,896.0,176.2,-39.8,-85.5,0.0,-0.5,89.7,IQ108616
2014-12-31,FQ42014,308.9,2207.1,5800.8,940.7,7810.2,12736.6,6558.0,1612.9,107.2,0.0,0.0,7463.3,10328.0,1722.2,764.6,42004,47400,2408.6,1660.6,1050.5,-39.1,-169.1,0.0,-0.1,308.9,IQ108616
2015-03-31,FQ12015,-1.8,1676.0,5279.2,460.8,6387.5,11200.2,5468.5,1620.6,135.7,0.0,0.0,6224.9,9012.7,1758.3,-926.3,42094,0,2187.5,734.3,-780.7,-49.3,-67.3,0.0,0.0,-1.8,IQ108616
2015-06-30,FQ22015,121.2,1876.1,5429.1,670.9,6637.4,11499.3,5669.8,1622.8,158.0,0.0,0.0,6433.6,9256.1,1782.8,114.6,42185,0,2243.2,848.9,260.6,-49.2,-109.7,0.0,0.0,121.2,IQ108616
2015-09-30,FQ32015,74.9,1865.5,5438.5,663.3,6668.8,11474.1,5753.4,1621.3,128.3,0.0,0.0,6572.6,9356.0,1751.6,25.4,42277,0,2118.1,874.3,281.8,-48.7,-152.0,0.0,0.0,74.9,IQ108616
2015-12-31,FQ42015,260.3,2196.2,5955.4,961.1,7693.1,12585.1,6689.2,1610.3,132.9,0.0,0.0,7584.3,10331.4,1745.1,628.6,42369,49200,2253.7,1502.9,927.3,-48.3,-161.9,0.0,0.0,260.3,IQ108616
2016-03-31,FQ12016,5.4,1742.0,5493.1,473.2,6486.0,11516.8,5785.1,1609.9,131.7,-19.7,0.0,6539.4,9296.6,1743.6,-830.7,42460,0,2220.2,673.4,-653.6,-59.9,-154.3,0.0,0.0,5.4,IQ108616
2016-06-30,FQ22016,156.9,1917.9,5655.4,688.4,6625.4,11633.9,5857.7,1583.6,211.7,0.0,0.0,6682.3,9359.5,1819.8,0.3,42551,0,2274.4,672.6,99.8,-60.2,-72.7,0.0,0.0,156.9,IQ108616
2016-09-30,FQ32016,128.6,1922.2,5558.1,694.2,6733.2,11839.5,6025.9,1583.3,133.0,0.0,0.0,6815.1,9617.1,1740.8,219.8,42643,0,2222.4,891.6,526.9,-59.5,-239.9,0.0,0.0,128.6,IQ108616
2016-12-31,FQ42016,317.6,2264.5,5907.8,955.7,7438.0,12485.2,6303.6,1280.7,85.7,0.0,0.0,7706.0,10175.7,1690.3,204.7,42735,49800,2309.5,1097.6,539.7,-58.8,-199.5,0.0,0.0,317.6,IQ108616
2017-03-31,FQ12017,24.7,1675.3,5384.2,110.9,6589.5,11697.9,5672.6,1281.9,310.8,0.0,0.0,6990.7,9460.3,1916.8,-320.6,42825,0,2237.6,775.0,-371.8,-70.9,64.4,0.0,0.0,24.7,IQ108616
2017-06-30,FQ22017,107.7,1834.6,5482.9,287.3,6486.5,11678.2,5872.0,1283.1,237.7,0.0,0.0,6946.2,9422.5,1822.5,-119.7,42916,0,2255.7,657.6,218.7,-70.5,-263.8,0.0,0.0,107.7,IQ108616
2017-09-30,FQ32017,169.7,1832.5,5438.4,306.1,6463.8,11716.1,5561.1,1285.0,511.8,0.0,0.0,6946.3,9437.9,2098.7,48.1,43008,0,2278.2,704.9,14.1,-69.8,86.3,0.0,0.0,169.7,IQ108616
2017-12-31,FQ42017,252.3,2131.1,6332.4,863.8,7475.5,12704.7,6420.2,1285.6,84.9,0.0,0.0,7675.3,10206.3,1372.5,89.7,43100,50200,2498.4,790.9,1020.8,-69.1,-891.8,0.0,0.0,252.3,IQ108616
2018-03-31,FQ12018,-14.1,1774.0,5923.6,119.7,6963.5,12240.1,5467.1,1288.2,799.4,0.0,0.0,7322.5,9852.9,2089.7,-197.7,43190,0,2387.2,597.3,-729.9,-80.8,558.2,0.0,0.0,-14.1,IQ108616
2018-06-30,FQ22018,145.8,1948.2,6193.5,321.6,7145.6,12357.6,5738.8,1282.7,757.6,0.0,0.0,7585.3,10100.2,2040.4,-104.1,43281,0,2257.4,493.2,172.2,-80.4,-217.2,0.0,0.0,145.8,IQ108616
2018-09-30,FQ32018,161.0,1895.7,6005.0,327.0,8330.5,13513.1,5515.1,3261.4,82.6,0.0,0.0,6691.7,11183.2,3344.1,1373.8,43373,0,2329.9,1860.2,231.0,-80.4,1209.6,0.0,0.0,161.0,IQ108616
2018-12-31,FQ42018,326.2,2413.7,7027.2,603.4,8182.9,15620.3,6698.1,3660.2,73.7,0.0,0.0,8123.9,13019.6,3734.0,-1192.5,43465,54000,2600.7,673.4,891.8,-80.5,302.6,0.0,0.0,326.2,IQ108616
2019-03-31,FQ12019,-8.0,2004.8,6104.9,194.0,7247.0,16050.0,5733.7,3663.7,272.4,0.0,0.0,7531.1,13533.6,5422.8,-43.9,43555,0,2516.4,630.5,-93.5,-90.6,86.7,1223.6,0.0,-8.0,IQ108616
2019-06-30,FQ22019,169.5,2125.9,6367.1,357.0,7475.4,16526.9,6022.3,3563.8,207.1,0.0,0.0,7731.3,13880.2,5495.4,-16.4,43646,0,2646.7,614.0,292.5,-90.8,-278.4,1463.2,0.0,169.5,IQ108616
2019-09-30,FQ32019,165.6,2061.4,6066.5,358.6,7050.0,15997.6,5656.0,3367.1,244.8,0.0,0.0,7398.4,13309.1,5311.2,-92.9,43738,0,2688.5,520.5,224.6,-90.8,-253.3,1434.4,0.0,165.6,IQ108616
2019-12-31,FQ42019,328.9,2433.0,7143.3,906.9,8770.7,17751.9,7205.4,2771.9,52.4,0.0,0.0,9420.4,14761.6,5023.1,671.7,43830,54300,2990.3,1192.2,1105.6,-90.9,-398.0,1429.6,0.0,328.9,IQ108616
2020-03-31,FQ12020,4.7,1972.1,5575.5,171.8,7596.7,16428.9,5559.5,3410.9,310.1,0.0,0.0,7795.9,13698.9,5867.6,359.8,43921,0,2730.0,1554.0,-277.1,-100.0,744.4,1386.7,0.0,4.7,IQ108616
2020-06-30,FQ22020,-45.6,1853.4,4610.3,231.1,6214.3,14896.9,4328.1,3411.7,51.9,0.0,0.0,6366.5,12250.6,5572.8,-468.5,44012,0,2646.3,1085.4,-87.1,-99.2,-366.7,1347.7,0.0,-45.6,IQ108616
2020-09-30,FQ32020,279.7,1954.6,5114.6,377.6,7284.3,16074.7,5105.9,3411.3,46.3,0.0,0.0,7227.9,13161.3,5699.1,543.3,44104,0,2913.4,1628.0,689.3,-99.4,-115.4,1471.3,0.0,279.7,IQ108616
2020-12-31,FQ42020,112.3,2284.4,6467.1,887.7,9367.6,18042.7,7269.7,2915.8,48.0,0.0,0.0,9580.5,15005.7,5175.8,881.2,44196,50200,3037.0,2509.0,1522.1,-99.5,-608.5,1441.0,0.0,112.3,IQ108616
2011-01-31,FQ12011,2605.0,32302.0,16552.0,7973.0,51404.0,119933.0,13453.0,17088.0,1141.0,-3710.0,-138.0,43610.0,78386.0,20469.0,-995.0,40574,0,41547.0,9934.0,3070.0,-175.0,-3702.0,0.0,34.0,2605.0,IQ108856
2011-04-30,FQ22011,2304.0,31632.0,18621.0,7800.0,56075.0,125127.0,14222.0,14575.0,3904.0,0.0,0.0,51370.0,83332.0,22981.0,2804.0,40663,0,41795.0,12738.0,3962.0,-182.0,61.0,0.0,23.0,2304.0,IQ108856
2011-07-31,FQ32011,1926.0,31189.0,18121.0,7288.0,56279.0,124917.0,14489.0,19097.0,3343.0,0.0,0.0,48938.0,85699.0,25763.0,215.0,40755,0,39218.0,12953.0,3207.0,-248.0,-2081.0,0.0,2.0,1926.0,IQ108856
2011-10-31,FQ42011,239.0,32122.0,18224.0,6868.0,51021.0,129517.0,14750.0,22622.0,3738.0,0.0,0.0,50442.0,90513.0,30705.0,-4910.0,40847,349600,39004.0,7543.0,2400.0,-239.0,4156.0,0.0,-87.0,239.0,IQ108856
2012-01-31,FQ12012,1468.0,30036.0,15892.0,6757.0,48749.0,126596.0,12375.0,25517.0,1097.0,-2607.0,-100.0,44293.0,87024.0,30955.0,70.0,40939,0,39572.0,8113.0,1193.0,-244.0,-372.0,0.0,96.0,1468.0,IQ108856
2012-04-30,FQ22012,1593.0,30693.0,16609.0,7152.0,49689.0,127689.0,12900.0,25869.0,906.0,0.0,0.0,42799.0,85992.0,30121.0,198.0,41029,0,41697.0,8311.0,2473.0,-251.0,-1008.0,0.0,-315.0,1593.0,IQ108856
2012-07-31,FQ32012,-8857.0,29669.0,15686.0,6849.0,50237.0,117556.0,12554.0,24100.0,1105.0,0.0,0.0,44919.0,85546.0,29781.0,1198.0,41121,0,32010.0,9509.0,2846.0,-260.0,-823.0,0.0,-58.0,-8857.0,IQ108856
2012-10-31,FQ42012,-6854.0,29959.0,16407.0,7054.0,50637.0,108768.0,13350.0,21789.0,438.0,0.0,0.0,46666.0,85935.0,28465.0,1792.0,41213,331800,22833.0,10601.0,4059.0,-260.0,-1657.0,0.0,-33.0,-6854.0,IQ108856
2013-01-31,FQ12013,1232.0,28359.0,14236.0,6422.0,49552.0,106701.0,11660.0,21752.0,819.0,-105.0,-114.0,44386.0,83411.0,28246.0,1288.0,41305,0,23290.0,11589.0,2562.0,-258.0,-630.0,0.0,-138.0,1232.0,IQ108856
2013-04-30,FQ22013,1077.0,27582.0,14606.0,6527.0,49571.0,106254.0,12313.0,19863.0,766.0,0.0,0.0,44658.0,82322.0,26801.0,651.0,41394,0,23932.0,12540.0,3556.0,-283.0,-2351.0,0.0,233.0,1077.0,IQ108856
2013-07-31,FQ32013,1390.0,27226.0,14336.0,6367.0,49958.0,105800.0,13293.0,17268.0,367.0,0.0,0.0,46012.0,80822.0,24892.0,11.0,41486,0,24978.0,12451.0,2674.0,-280.0,-2002.0,0.0,-14.0,1390.0,IQ108856
2013-10-31,FQ42013,1414.0,29131.0,15876.0,6472.0,50364.0,105676.0,14019.0,16715.0,385.0,0.0,0.0,45521.0,78020.0,22694.0,-1088.0,41578,317500,27656.0,11466.0,2816.0,-284.0,-2960.0,0.0,-171.0,1414.0,IQ108856
2014-01-31,FQ12014,1425.0,28154.0,13492.0,6479.0,50684.0,105025.0,12640.0,18087.0,739.0,0.0,-45.0,43611.0,76876.0,24708.0,4002.0,41670,0,28149.0,15414.0,2990.0,-278.0,1229.0,0.0,330.0,1425.0,IQ108856
2014-04-30,FQ22014,1273.0,27309.0,14288.0,6605.0,49883.0,103972.0,13521.0,17301.0,812.0,0.0,0.0,43280.0,75390.0,22697.0,-1069.0,41759,0,28582.0,14249.0,2995.0,-298.0,-3087.0,0.0,-237.0,1273.0,IQ108856
2014-07-31,FQ32014,985.0,27585.0,14198.0,6611.0,49287.0,103170.0,15141.0,17233.0,817.0,0.0,0.0,42476.0,74268.0,19938.0,-622.0,41851,0,28902.0,13612.0,3647.0,-299.0,-3465.0,0.0,124.0,985.0,IQ108856
2014-10-31,FQ42014,1330.0,28406.0,13832.0,6981.0,50145.0,103206.0,15903.0,16094.0,129.0,0.0,0.0,43735.0,76079.0,19580.0,659.0,41943,302000,27127.0,14181.0,2701.0,-309.0,-1248.0,0.0,44.0,1330.0,IQ108856
2015-01-31,FQ12015,1366.0,13858.0,12295.0,2685.0,48198.0,100861.0,14873.0,15368.0,454.0,0.0,-911.0,42529.0,73957.0,19061.0,-2214.0,42035,0,26904.0,11819.0,744.0,-304.0,-2120.0,0.0,-20.0,1366.0,IQ108856
2015-04-30,FQ22015,1011.0,12977.0,12320.0,2562.0,48883.0,101396.0,14923.0,15464.0,2979.0,0.0,0.0,43186.0,74227.0,21058.0,1849.0,42124,0,27169.0,13568.0,1464.0,-291.0,1186.0,0.0,35.0,1011.0,IQ108856
2015-07-31,FQ32015,854.0,12362.0,12753.0,2326.0,51998.0,107033.0,15549.0,14471.0,7584.0,0.0,0.0,49033.0,79590.0,25505.0,2403.0,42216,0,27443.0,16571.0,1673.0,-318.0,3818.0,0.0,51.0,854.0,IQ108856
2015-10-31,FQ42015,0.0,0.0,4825.0,0.0,51787.0,106882.0,10194.0,6677.0,34.0,0.0,0.0,42191.0,78731.0,8871.0,0.0,42308,287000,28151.0,7584.0,0.0,0.0,0.0,0.0,0.0,0.0,IQ108856
2016-01-31,FQ12016,592.0,12246.0,4114.0,2285.0,15155.0,25517.0,9041.0,6650.0,19.0,0.0,-2155.0,16761.0,30426.0,6732.0,-13745.0,42400,0,-4909.0,3688.0,-102.0,-221.0,-13532.0,33.0,9.0,592.0,IQ108856
2016-04-30,FQ22016,629.0,11588.0,3884.0,2250.0,15385.0,25523.0,9099.0,6636.0,35.0,0.0,0.0,16862.0,30309.0,6772.0,948.0,42490,0,-4786.0,4636.0,1579.0,-213.0,-487.0,72.0,-119.0,629.0,IQ108856
2016-07-31,FQ32016,783.0,11892.0,4008.0,2172.0,17402.0,27224.0,10402.0,6635.0,34.0,0.0,0.0,18114.0,31150.0,6835.0,1000.0,42582,0,-3926.0,5636.0,1071.0,-212.0,-210.0,125.0,121.0,783.0,IQ108856
2016-10-31,FQ42016,492.0,12512.0,4114.0,2291.0,18468.0,28987.0,11103.0,6735.0,27.0,0.0,0.0,18808.0,32876.0,6813.0,652.0,42674,49000,-3889.0,6288.0,704.0,-212.0,-216.0,0.0,-4.0,492.0,IQ108856
2017-01-31,FQ12017,611.0,12684.0,3478.0,2248.0,17775.0,28192.0,10951.0,6696.0,32.0,-3.0,-24.0,18587.0,32519.0,6796.0,43.0,42766,0,-4327.0,6331.0,767.0,-227.0,-638.0,0.0,0.0,611.0,IQ108856
2017-04-30,FQ22017,559.0,12385.0,3771.0,2383.0,18302.0,28686.0,11079.0,6710.0,34.0,0.0,0.0,18604.0,32641.0,6820.0,-108.0,42855,0,-3955.0,6223.0,455.0,-224.0,-408.0,0.0,-1.0,559.0,IQ108856
2017-07-31,FQ32017,696.0,13060.0,4233.0,2427.0,21443.0,31934.0,12804.0,6744.0,970.0,0.0,0.0,22060.0,36273.0,7806.0,744.0,42947,0,-4339.0,6967.0,1775.0,-222.0,451.0,0.0,-1035.0,696.0,IQ108856
2017-10-31,FQ42017,660.0,13927.0,4414.0,2520.0,22318.0,32913.0,13279.0,6759.0,976.0,0.0,0.0,22412.0,36321.0,7831.0,30.0,43039,49000,-3408.0,6997.0,680.0,-221.0,-656.0,0.0,-133.0,660.0,IQ108856
2018-01-31,FQ12018,1938.0,14517.0,4396.0,2582.0,21217.0,35245.0,12848.0,6391.0,1003.0,-224.0,-41.0,23349.0,37987.0,7921.0,-1522.0,43131,0,-2742.0,5475.0,996.0,-230.0,-795.0,0.0,-129.0,1938.0,IQ108856
2018-04-30,FQ22018,1058.0,14003.0,4605.0,2702.0,19433.0,32087.0,13054.0,4516.0,1080.0,0.0,0.0,23127.0,33950.0,6134.0,-1228.0,43220,0,-1863.0,4247.0,1050.0,-227.0,-2899.0,0.0,170.0,1058.0,IQ108856
2018-07-31,FQ32018,880.0,14586.0,4615.0,2688.0,21776.0,34254.0,14245.0,4525.0,2134.0,0.0,0.0,25506.0,36021.0,7207.0,1948.0,43312,0,-1767.0,6195.0,1514.0,-223.0,135.0,0.0,227.0,880.0,IQ108856
2018-10-31,FQ42018,1451.0,15366.0,5113.0,2697.0,21387.0,34622.0,14816.0,4547.0,898.0,0.0,0.0,25131.0,35261.0,6010.0,-1029.0,43404,55000,-639.0,5166.0,968.0,-219.0,-2084.0,0.0,212.0,1451.0,IQ108856
2019-01-31,FQ12019,803.0,14710.0,5113.0,2612.0,18936.0,32490.0,14572.0,4718.0,38.0,-855.0,-476.0,24199.0,34327.0,5015.0,-1799.0,43496,0,-1837.0,3367.0,862.0,-249.0,-2343.0,0.0,275.0,803.0,IQ108856
2019-04-30,FQ22019,782.0,14036.0,5414.0,2729.0,18285.0,31946.0,13839.0,4757.0,38.0,0.0,0.0,23203.0,33433.0,5047.0,189.0,43585,0,-1487.0,3556.0,861.0,-245.0,-968.0,0.0,410.0,782.0,IQ108856
2019-07-31,FQ32019,1179.0,14603.0,5295.0,2905.0,19683.0,32405.0,14648.0,4730.0,33.0,0.0,0.0,24579.0,33536.0,5058.0,1363.0,43677,0,-1131.0,4919.0,2343.0,-240.0,-791.0,0.0,6.0,1179.0,IQ108856
2019-10-31,FQ42019,388.0,15407.0,6031.0,2924.0,20177.0,33467.0,14793.0,4780.0,50.0,0.0,0.0,25293.0,34660.0,5137.0,-382.0,43769,56000,-1193.0,4537.0,588.0,-236.0,-743.0,0.0,0.0,388.0,IQ108856
2020-01-31,FQ12020,678.0,14618.0,4857.0,2872.0,17477.0,31656.0,12808.0,3932.0,45.0,0.0,-67.0,23867.0,33290.0,6030.0,-332.0,43861,0,-1634.0,4205.0,1285.0,-256.0,-1119.0,920.0,-300.0,678.0,IQ108856
2020-04-30,FQ22020,764.0,12469.0,5146.0,2493.0,19660.0,33773.0,14195.0,3941.0,670.0,0.0,0.0,25276.0,34516.0,6641.0,-151.0,43951,0,-743.0,4054.0,-510.0,-252.0,241.0,899.0,300.0,764.0,IQ108856
2020-07-31,FQ32020,734.0,14294.0,5269.0,2393.0,20269.0,34244.0,14276.0,5981.0,44.0,0.0,0.0,25026.0,36230.0,7418.0,625.0,44043,0,-1986.0,4679.0,1667.0,-251.0,-491.0,904.0,-230.0,734.0,IQ108856
2020-10-31,FQ42020,668.0,15258.0,5381.0,2679.0,20648.0,34681.0,14704.0,5528.0,41.0,0.0,0.0,26220.0,36909.0,7399.0,185.0,44135,53000,-2228.0,4864.0,1874.0,-238.0,-1604.0,922.0,-46.0,668.0,IQ108856
2021-01-31,FQ12021,1068.0,15646.0,5273.0,3324.0,20438.0,34737.0,14960.0,4939.0,1238.0,0.0,-68.0,27880.0,37972.0,6177.0,-704.0,44227,0,-3235.0,4160.0,1022.0,-250.0,-1723.0,0.0,273.0,1068.0,IQ108856
2010-12-31,FQ42010,19.0,1463.0,545.0,369.0,2047.0,5986.0,569.0,1598.0,0.0,0.0,0.0,1070.0,4359.0,1604.0,-126.0,40543,10000,1627.0,516.0,278.0,-31.0,-285.0,0.0,0.0,19.0,IQ109103
2011-03-31,FQ12011,240.0,1758.0,777.0,458.0,2434.0,6009.0,580.0,1596.0,0.0,0.0,0.0,1055.0,4192.0,1603.0,124.0,40633,0,1817.0,640.0,-146.0,-34.0,-37.0,0.0,-200.0,240.0,IQ109103
2011-06-30,FQ22011,220.0,1885.0,769.0,474.0,2508.0,6114.0,646.0,1446.0,0.0,0.0,0.0,1192.0,4207.0,1601.0,-6.0,40724,0,1907.0,634.0,207.0,-33.0,-133.0,0.0,0.0,220.0,IQ109103
2011-09-30,FQ32011,174.0,1812.0,711.0,433.0,2354.0,6183.0,615.0,1445.0,0.0,0.0,0.0,1201.0,4274.0,1599.0,-186.0,40816,0,1909.0,448.0,212.0,-33.0,-156.0,0.0,0.0,174.0,IQ109103
2011-12-31,FQ42011,12.0,1723.0,632.0,204.0,2302.0,6184.0,529.0,1445.0,0.0,0.0,0.0,1114.0,4283.0,1598.0,129.0,40908,10000,1901.0,577.0,352.0,-36.0,-97.0,0.0,0.0,12.0,IQ109103
2012-03-31,FQ12012,158.0,1821.0,740.0,431.0,2264.0,6191.0,512.0,1444.0,0.0,0.0,-1.0,997.0,4166.0,1595.0,-8.0,40999,0,2025.0,569.0,19.0,-36.0,-17.0,0.0,120.0,158.0,IQ109103
2012-06-30,FQ22012,179.0,1853.0,732.0,481.0,4630.0,8566.0,497.0,3830.0,0.0,0.0,0.0,899.0,6443.0,3835.0,2431.0,41090,0,2123.0,3000.0,316.0,-35.0,2124.0,0.0,80.0,179.0,IQ109103
2012-09-30,FQ32012,154.0,2259.0,954.0,600.0,2673.0,11645.0,722.0,4865.0,0.0,0.0,0.0,1464.0,8635.0,4985.0,-2763.0,41182,0,3010.0,237.0,353.0,-36.0,-342.0,0.0,0.0,154.0,IQ109103
2012-12-31,FQ42012,-54.0,2169.0,846.0,537.0,2699.0,11710.0,723.0,4779.0,0.0,0.0,0.0,1364.0,8682.0,4783.0,12.0,41274,13500,3028.0,249.0,440.0,-85.0,-261.0,0.0,0.0,-54.0,IQ109103
2013-03-31,FQ12013,247.0,2307.0,990.0,616.0,2737.0,11687.0,687.0,4779.0,0.0,0.0,-200.0,1293.0,8499.0,4783.0,-71.0,41364,0,3188.0,178.0,5.0,-1.0,10.0,0.0,0.0,247.0,IQ109103
2013-06-30,FQ22013,264.0,2440.0,1053.0,677.0,2838.0,11762.0,686.0,4679.0,0.0,0.0,0.0,1309.0,8389.0,4679.0,56.0,41455,0,3373.0,234.0,362.0,-46.0,-200.0,0.0,0.0,264.0,IQ109103
2013-09-30,FQ32013,308.0,2338.0,967.0,689.0,2767.0,11727.0,657.0,4429.0,0.0,0.0,0.0,1323.0,8058.0,4429.0,-12.0,41547,0,3669.0,222.0,427.0,-47.0,-327.0,0.0,0.0,308.0,IQ109103
2013-12-31,FQ42013,346.0,2265.0,880.0,497.0,2840.0,11845.0,762.0,4254.0,0.0,0.0,0.0,1470.0,7970.0,4254.0,15.0,41639,14000,3875.0,237.0,503.0,-46.0,-342.0,0.0,0.0,346.0,IQ109103
2014-03-31,FQ12014,233.0,2305.0,998.0,595.0,2949.0,11947.0,729.0,4635.0,0.0,0.0,0.0,1259.0,8139.0,4635.0,-52.0,41729,0,3808.0,185.0,-30.0,-53.0,98.0,0.0,0.0,233.0,IQ109103
2014-06-30,FQ22014,292.0,2460.0,1071.0,659.0,2986.0,12238.0,704.0,4774.0,0.0,0.0,0.0,1274.0,8279.0,4774.0,-10.0,41820,0,3959.0,175.0,419.0,-53.0,-27.0,0.0,0.0,292.0,IQ109103
