,IQ Name,IQID,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,year,quarter
6125,"The Gap, Inc.",IQ274265,4385.0,214.0,282.0,1474.0,7473.0,1112.0,4928.0,1731.0,-298.0,2545.0,1370.0,2016,4
6126,"The Gap, Inc.",IQ274265,3438.0,127.0,0.0,1209.0,7507.0,1108.0,4985.0,1742.0,-97.0,2522.0,1313.0,2017,1
6127,"The Gap, Inc.",IQ274265,3851.0,125.0,0.0,1452.0,7737.0,1224.0,5178.0,1745.0,-63.0,2559.0,1681.0,2017,2
6128,"The Gap, Inc.",IQ274265,3798.0,204.0,0.0,1493.0,8007.0,1413.0,5281.0,1744.0,-107.0,2726.0,1522.0,2017,3
6129,"The Gap, Inc.",IQ274265,4429.0,220.0,335.0,1501.0,7610.0,1243.0,4706.0,1313.0,-510.0,2904.0,1783.0,2017,4
6130,"The Gap, Inc.",IQ274265,3440.0,143.0,0.0,1303.0,7411.0,1119.0,4549.0,1315.0,-193.0,2862.0,1583.0,2018,1
6131,"The Gap, Inc.",IQ274265,3799.0,271.0,0.0,1479.0,7617.0,1230.0,4672.0,1248.0,-256.0,2945.0,1609.0,2018,2
6132,"The Gap, Inc.",IQ274265,3838.0,229.0,0.0,1525.0,7895.0,1330.0,4871.0,1248.0,-182.0,3024.0,1353.0,2018,3
6133,"The Gap, Inc.",IQ274265,4778.0,205.0,282.0,1759.0,7989.0,1181.0,4845.0,1249.0,-100.0,3144.0,1783.0,2018,4
6134,"The Gap, Inc.",IQ274265,3783.0,164.0,0.0,1427.0,7585.0,1072.0,4388.0,1249.0,-193.0,3197.0,1210.0,2019,1
6135,"The Gap, Inc.",IQ274265,4085.0,297.0,0.0,1627.0,8010.0,1297.0,4670.0,1249.0,-183.0,3340.0,1322.0,2019,2
6136,"The Gap, Inc.",IQ274265,4089.0,266.0,0.0,1623.0,8173.0,1299.0,4733.0,1249.0,-188.0,3440.0,958.0,2019,3
6137,"The Gap, Inc.",IQ274265,4623.0,276.0,321.0,1645.0,8049.0,1126.0,4496.0,1249.0,-185.0,3553.0,1081.0,2019,4
6138,"The Gap, Inc.",IQ274265,3706.0,227.0,0.0,1344.0,13620.0,994.0,10049.0,7775.0,-151.0,3571.0,941.0,2020,1
6139,"The Gap, Inc.",IQ274265,4005.0,168.0,0.0,1556.0,14043.0,1246.0,10418.0,7839.0,-135.0,3625.0,1177.0,2020,2
6140,"The Gap, Inc.",IQ274265,3998.0,140.0,0.0,1559.0,14118.0,1241.0,10484.0,7833.0,-137.0,3634.0,788.0,2020,3
6141,"The Gap, Inc.",IQ274265,4674.0,-184.0,316.0,2181.0,13679.0,1174.0,10363.0,7677.0,-137.0,3316.0,1364.0,2020,4
6142,"The Gap, Inc.",IQ274265,2107.0,-932.0,0.0,503.0,12710.0,971.0,10393.0,7967.0,499.0,2317.0,1028.0,2021,1
6143,"The Gap, Inc.",IQ274265,3275.0,-62.0,0.0,1149.0,13716.0,1629.0,11463.0,8247.0,387.0,2253.0,2188.0,2021,2
6144,"The Gap, Inc.",IQ274265,3994.0,95.0,0.0,1620.0,14373.0,2284.0,12002.0,7936.0,4.0,2371.0,2471.0,2021,3
6145,"Tesla, Inc.",IQ27444752,36.286,-51.358,6.71,11.321,386.082,28.951,179.03400000000002,72.60300000000001,45.82899999999999,207.048,99.558,2010,4
6146,"Tesla, Inc.",IQ27444752,49.03,-48.941,20.26,18.028,407.289,49.66,239.551,103.18,34.283,167.738,100.655,2011,1
6147,"Tesla, Inc.",IQ27444752,58.17100000000001,-58.903,23.308000000000003,18.508,646.155,57.199,297.703,134.82299999999998,264.335,348.452,319.38,2011,2
6148,"Tesla, Inc.",IQ27444752,57.666,-65.078,18.25,17.224,700.25,53.627,406.132,226.049,93.609,294.118,213.328,2011,3
6149,"Tesla, Inc.",IQ27444752,39.375,-81.48899999999999,9.539,7.835,713.448,56.141000000000005,489.403,280.148,53.773,224.045,255.266,2011,4
6150,"Tesla, Inc.",IQ27444752,30.167,-89.87299999999999,13.589,10.21,761.1,64.333,607.226,365.908,92.831,153.874,218.57,2012,1
6151,"Tesla, Inc.",IQ27444752,26.653,-105.603,11.023,4.762,776.8689999999999,78.601,714.654,438.973,72.18,62.215,210.554,2012,2
6152,"Tesla, Inc.",IQ27444752,50.104,-110.806,9.164,-8.761000000000001,809.177,162.025,837.052,474.514,40.179,-27.875,85.693,2012,3
6153,"Tesla, Inc.",IQ27444752,306.332,-89.931,26.842,23.857,1114.19,303.382,989.49,466.666,214.445,124.7,201.89,2012,4
6154,"Tesla, Inc.",IQ27444752,561.7919999999999,11.248,46.139,96.32,1143.778,304.204,975.195,455.538,3.684,168.583,214.417,2013,1
6155,"Tesla, Inc.",IQ27444752,405.139,-30.502,113.544,100.483,1887.844,262.22700000000003,1258.418,593.684,597.007,629.4259999999999,746.057,2013,2
6156,"Tesla, Inc.",IQ27444752,431.346,-38.496,47.58,102.868,2166.209,302.439,1602.044,676.9019999999999,24.215,564.165,795.1160000000001,2013,3
6157,"Tesla, Inc.",IQ27444752,615.219,-16.264,49.109,156.589,2416.93,303.969,1749.81,606.878,10.515999999999998,667.12,845.8889999999999,2013,4
6158,"Tesla, Inc.",IQ27444752,620.5419999999999,-49.8,72.38,155.128,4500.41,375.778,3588.3540000000003,2200.753,1816.559,912.056,2393.908,2014,1
6159,"Tesla, Inc.",IQ27444752,769.3489999999999,-61.902,96.607,212.995,5054.463,443.548,4102.13,2469.831,281.492,952.333,2674.91,2014,2
6160,"Tesla, Inc.",IQ27444752,851.804,-74.709,156.889,251.851,5437.533,649.362,4479.439,2468.82,33.754,958.094,2370.735,2014,3
6161,"Tesla, Inc.",IQ27444752,956.661,-107.629,226.604,261.697,5830.667,777.946,4918.957,2540.48,11.325,911.71,1905.713,2014,4
6162,"Tesla, Inc.",IQ27444752,939.88,-154.181,200.052,260.073,6120.03,732.331,5294.033,2645.8459999999995,186.156,825.997,1510.076,2015,1
6163,"Tesla, Inc.",IQ27444752,954.976,-184.227,138.648,213.37,6468.185,771.637,5752.251,2790.491,218.351,715.934,1150.673,2015,2
6164,"Tesla, Inc.",IQ27444752,936.789,-229.858,119.964,231.496,7547.496999999999,824.8610000000001,6232.840999999999,2846.784,893.9780000000001,1314.656,1426.036,2015,3
6165,"Tesla, Inc.",IQ27444752,1214.38,-320.397,168.965,218.564,8067.939,916.148,6984.235,2898.994,225.038,1083.704,1196.908,2015,4
6166,"Tesla, Inc.",IQ27444752,1147.048,-282.267,318.056,252.468,9191.702,1013.486,8221.337,3409.04,715.435,970.365,1441.789,2016,1
6167,"Tesla, Inc.",IQ27444752,1270.017,-293.188,178.59400000000002,274.776,11868.952,1114.878,9348.658,3667.074,1976.584,2520.294,3246.301,2016,2
6168,"Tesla, Inc.",IQ27444752,2298.436,21.878,326.895,636.735,12592.397,1606.284,9911.909,3172.261,-320.87,2680.488,3084.257,2016,3
6169,"Tesla, Inc.",IQ27444752,2284.631,-121.337,499.142,435.278,22664.076,1860.341,16758.951,8588.115,1372.8270000000002,5905.125,3393.216,2016,4
6170,"Tesla, Inc.",IQ27444752,2696.27,-330.277,440.349,667.946,25053.726,2075.333,18892.636,9667.726,1598.749,6161.09,4006.593,2017,1
6171,"Tesla, Inc.",IQ27444752,2789.557,-336.397,453.539,666.615,26043.705,2359.3160000000003,19461.59,9557.406,428.767,6582.115,3035.9240000000004,2017,2
6172,"Tesla, Inc.",IQ27444752,2984.675,-619.376,607.734,449.14,28107.074,2385.778,21929.414,11720.149,2101.506,6177.66,3530.03,2017,3
6173,"Tesla, Inc.",IQ27444752,3288.2490000000003,-675.35,515.381,438.786,28655.372000000003,2390.25,23023.05,12130.863,285.842,5632.321999999999,3367.914,2017,4
6174,"Tesla, Inc.",IQ27444752,3408.751,-709.551,652.8480000000001,456.526,27271.429,2603.498,21551.023,12570.342,371.66,5720.406,2665.673,2018,1
6175,"Tesla, Inc.",IQ27444752,4002.231,-717.539,569.874,618.93,27910.0,3030.493,22642.887,13412.247,398.622,5267.113,2236.424,2018,2
6176,"Tesla, Inc.",IQ27444752,6824.0,311.09,1155.001,1524.0,29262.713,3596.9840000000004,23409.144,13564.186000000002,-84.28200000000001,5853.569,2967.5040000000004,2018,3
6177,"Tesla, Inc.",IQ27444752,7226.0,140.0,949.0,1443.0,29740.0,3405.0,23427.0,13828.0,-112.0,6313.0,3686.0,2018,4
6178,"Tesla, Inc.",IQ27444752,4541.0,-702.0,1046.945,566.0,28912.524,3248.827,22874.618,12748.475,-653.0,6037.906,2198.169,2019,1
6179,"Tesla, Inc.",IQ27444752,6350.0,-408.0,1147.1,921.0,31872.597,3133.587,24722.136,14320.924,2143.0,7150.460999999999,4954.74,2019,2
6180,"Tesla, Inc.",IQ27444752,6303.0,143.0,1128.0,1191.0,32795.0,3468.0,25313.0,14636.0,118.0,7482.0,5338.0,2019,3
6181,"Tesla, Inc.",IQ27444752,7384.0,105.0,1324.0,1391.0,34309.0,3771.0,26199.0,14576.0,-79.0,8110.0,6268.0,2019,4
6182,"Tesla, Inc.",IQ27444752,5985.0,16.0,1274.0,1234.0,37250.0,3970.0,26578.0,15200.0,2708.0,10672.0,8080.0,2020,1
6183,"Tesla, Inc.",IQ27444752,6036.0,104.0,1495.0,1267.0,38135.0,3638.0,26798.0,15477.0,123.0,11337.0,8615.0,2020,2
6184,"Tesla, Inc.",IQ27444752,8771.0,331.0,1766.0,2063.0,45691.0,4958.0,28191.0,15163.0,4450.0,17500.0,14531.0,2020,3
6185,"Tesla, Inc.",IQ27444752,10744.0,270.0,1903.0,2066.0,52148.0,6051.0,28469.0,13337.0,2692.0,23679.0,19384.0,2020,4
6186,General Dynamics Corporation,IQ274561,8601.0,729.0,8721.0,1595.0,32545.0,2736.0,19229.0,3203.0,-504.0,13316.0,2613.0,2010,4
6187,General Dynamics Corporation,IQ274561,7798.0,618.0,9133.0,1438.0,33104.0,2510.0,19227.0,3203.0,-318.0,13877.0,2484.0,2011,1
6188,General Dynamics Corporation,IQ274561,7879.0,653.0,9235.0,1454.0,33361.0,2630.0,19436.0,3181.0,-963.0,13925.0,2157.0,2011,2
6189,General Dynamics Corporation,IQ274561,7853.0,652.0,9256.0,1490.0,33408.0,2584.0,19789.0,4129.0,455.0,13619.0,1540.0,2011,3
6190,General Dynamics Corporation,IQ274561,9147.0,603.0,9597.0,1585.0,34883.0,2895.0,21651.0,3930.0,-375.0,13232.0,2649.0,2011,4
6191,General Dynamics Corporation,IQ274561,7579.0,564.0,9615.0,1395.0,35309.0,2509.0,21455.0,3908.0,-166.0,13854.0,2632.0,2012,1
6192,General Dynamics Corporation,IQ274561,7922.0,634.0,9487.0,1495.0,35203.0,2559.0,21541.0,3933.0,-640.0,13662.0,2540.0,2012,2
6193,General Dynamics Corporation,IQ274561,7934.0,0.0,9370.0,1415.0,35503.0,2540.0,21231.0,3925.0,0.0,14272.0,2874.0,2012,3
6194,General Dynamics Corporation,IQ274561,8078.0,-2130.0,9168.0,1099.0,34309.0,2469.0,22919.0,3909.0,-370.0,11390.0,3296.0,2012,4
6195,General Dynamics Corporation,IQ274561,7314.0,571.0,9334.0,1338.0,34609.0,2503.0,23027.0,3909.0,24.0,11582.0,3745.0,2013,1
6196,General Dynamics Corporation,IQ274561,7834.0,640.0,9399.0,1475.0,34731.0,2444.0,22975.0,3907.0,-479.0,11756.0,3757.0,2013,2
6197,General Dynamics Corporation,IQ274561,7735.0,651.0,9478.0,1458.0,35471.0,2443.0,22866.0,3936.0,-105.0,12605.0,4065.0,2013,3
6198,General Dynamics Corporation,IQ274561,0.0,0.0,9150.0,0.0,35494.0,2216.0,20993.0,3909.0,0.0,14501.0,5301.0,2013,4
6199,General Dynamics Corporation,IQ274561,7265.0,595.0,9175.0,1365.0,34382.0,2215.0,20692.0,3911.0,-1347.0,13690.0,4296.0,2014,1
6200,General Dynamics Corporation,IQ274561,7474.0,541.0,9408.0,1435.0,34332.0,2486.0,21213.0,3910.0,-1286.0,13119.0,3841.0,2014,2
6201,General Dynamics Corporation,IQ274561,7751.0,696.0,8617.0,1477.0,35311.0,2390.0,22301.0,3911.0,-561.0,13010.0,5105.0,2014,3
6202,General Dynamics Corporation,IQ274561,8362.0,701.0,8641.0,1596.0,35337.0,2057.0,23508.0,3893.0,-381.0,11829.0,4388.0,2014,4
6203,General Dynamics Corporation,IQ274561,7784.0,716.0,8105.0,1530.0,34385.0,2266.0,22865.0,3411.0,-1209.0,11520.0,4412.0,2015,1
6204,General Dynamics Corporation,IQ274561,7882.0,752.0,7868.0,1548.0,33654.0,2275.0,22378.0,3413.0,-1115.0,11276.0,4032.0,2015,2
6205,General Dynamics Corporation,IQ274561,7994.0,733.0,8011.0,1510.0,32980.0,2387.0,22246.0,3413.0,-1349.0,10734.0,3372.0,2015,3
6206,General Dynamics Corporation,IQ274561,7809.0,764.0,7803.0,1542.0,31997.0,1964.0,21259.0,3399.0,-694.0,10738.0,2785.0,2015,4
6207,General Dynamics Corporation,IQ274561,7476.0,641.0,8359.0,1385.0,31702.0,2150.0,21120.0,3400.0,-1234.0,10582.0,1907.0,2016,1
6208,General Dynamics Corporation,IQ274561,7774.0,714.0,8535.0,1512.0,31769.0,2128.0,20774.0,3436.0,-306.0,10995.0,1899.0,2016,2
6209,General Dynamics Corporation,IQ274561,7657.0,647.0,8715.0,1486.0,32668.0,2276.0,21351.0,3886.0,12.0,11317.0,2303.0,2016,3
6210,General Dynamics Corporation,IQ274561,7654.0,570.0,7611.0,1273.0,33172.0,2538.0,22871.0,3888.0,-641.0,10301.0,2334.0,2016,4
6211,General Dynamics Corporation,IQ274561,7441.0,763.0,8040.0,1518.0,33211.0,2466.0,22628.0,3889.0,-606.0,10583.0,2168.0,2017,1
6212,General Dynamics Corporation,IQ274561,7675.0,749.0,8735.0,1561.0,33793.0,2620.0,22841.0,3978.0,-670.0,10952.0,1856.0,2017,2
6213,General Dynamics Corporation,IQ274561,7580.0,764.0,9000.0,1566.0,34914.0,2718.0,23350.0,4882.0,395.0,11564.0,2722.0,2017,3
6214,General Dynamics Corporation,IQ274561,8277.0,636.0,8857.0,1597.0,35046.0,3207.0,23611.0,3982.0,-1518.0,11435.0,2983.0,2017,4
6215,General Dynamics Corporation,IQ274561,7535.0,799.0,9634.0,1545.0,37219.0,2851.0,25445.0,6479.0,1952.0,11774.0,4332.0,2018,1
6216,General Dynamics Corporation,IQ274561,9186.0,786.0,10999.0,1700.0,47152.0,3032.0,35158.0,14278.0,6886.0,11994.0,1862.0,2018,2
6217,General Dynamics Corporation,IQ274561,9094.0,851.0,11300.0,1687.0,46963.0,3033.0,34208.0,13081.0,-1561.0,12755.0,1010.0,2018,3
6218,General Dynamics Corporation,IQ274561,10378.0,909.0,10335.0,1783.0,45408.0,3179.0,33676.0,12417.0,-2191.0,11732.0,963.0,2018,4
6219,General Dynamics Corporation,IQ274561,9261.0,745.0,11085.0,1628.0,47466.0,3008.0,35232.0,15242.0,697.0,12234.0,673.0,2019,1
6220,General Dynamics Corporation,IQ274561,9555.0,806.0,11227.0,1686.0,48074.0,2860.0,35197.0,15583.0,-67.0,12877.0,702.0,2019,2
6221,General Dynamics Corporation,IQ274561,9761.0,913.0,11566.0,1788.0,48788.0,2999.0,35275.0,15402.0,-565.0,13513.0,974.0,2019,3
6222,General Dynamics Corporation,IQ274561,10773.0,1020.0,11401.0,1885.0,49349.0,3162.0,35371.0,13433.0,-2062.0,13978.0,902.0,2019,4
6223,General Dynamics Corporation,IQ274561,8749.0,706.0,11485.0,1488.0,53710.0,2788.0,40510.0,19412.0,5285.0,13200.0,5330.0,2020,1
6224,General Dynamics Corporation,IQ274561,9264.0,625.0,11230.0,1415.0,50222.0,2383.0,36332.0,15970.0,-3818.0,13890.0,2300.0,2020,2
6225,General Dynamics Corporation,IQ274561,9431.0,834.0,12006.0,1595.0,50258.0,2613.0,35542.0,14791.0,-1567.0,14716.0,1469.0,2020,3
6226,General Dynamics Corporation,IQ274561,10481.0,1002.0,11185.0,1850.0,51308.0,2952.0,35647.0,14732.0,-803.0,15661.0,2824.0,2020,4
6227,"General Mills, Inc.",IQ274715,3646.2,392.1,1185.9,1430.8,18281.5,830.1,12169.3,6849.9,-489.3,6112.2,540.3,2011,3
6228,"General Mills, Inc.",IQ274715,3634.3,320.2,1162.3,1364.4,18674.5,995.1,12062.3,6907.3,35.4,6612.2,619.6,2011,4
6229,"General Mills, Inc.",IQ274715,3847.6,405.6,1504.0,1446.5,21893.2,1181.9,13979.8,8122.8,431.9,7913.4,338.2,2012,1
6230,"General Mills, Inc.",IQ274715,4623.8,444.8,1510.4,1594.7,21466.8,1096.5,13582.1,7929.8,-375.9,7884.7,509.1,2012,2
6231,"General Mills, Inc.",IQ274715,4120.1,391.5,1437.1,1507.4,21439.0,1011.9,13186.2,7634.9,-377.5,8252.8,485.3,2012,3
6232,"General Mills, Inc.",IQ274715,4066.4,325.4,1323.6,1496.1,21096.8,1148.9,13366.3,7429.6,-345.1,7730.5,471.2,2012,4
6233,"General Mills, Inc.",IQ274715,4051.0,548.9,1473.5,1628.3,22635.3,1264.9,14690.5,8585.2,692.8,7944.8,1508.4,2013,1
6234,"General Mills, Inc.",IQ274715,4881.8,541.6,1673.8,1742.3,22952.9,1244.9,14635.3,8332.8,-659.1,8317.6,734.9,2013,2
6235,"General Mills, Inc.",IQ274715,4430.6,398.4,1591.5,1522.7,22793.4,1186.0,14329.8,8058.6,-633.0,8463.6,751.2,2013,3
6236,"General Mills, Inc.",IQ274715,4410.7,366.3,1446.4,1547.6,22658.0,1423.2,14562.0,7969.1,-540.9,8096.0,741.4,2013,4
6237,"General Mills, Inc.",IQ274715,4372.7,459.3,1637.5,1613.0,22944.6,1425.5,14654.9,8244.6,-237.3,8289.7,758.9,2014,1
6238,"General Mills, Inc.",IQ274715,4875.7,549.9,1725.5,1761.7,23152.1,1424.1,15055.2,8644.7,-416.9,8096.9,774.2,2014,2
6239,"General Mills, Inc.",IQ274715,4377.4,410.6,1648.1,1512.7,22925.0,1360.3,15159.6,8928.7,-516.0,7765.4,847.1,2014,3
6240,"General Mills, Inc.",IQ274715,4283.8,404.6,1483.6,1482.4,23145.7,1611.3,15156.2,8785.8,-653.9,7989.5,867.3,2014,4
6241,"General Mills, Inc.",IQ274715,4268.4,345.2,1623.3,1438.7,23372.8,1571.3,15730.9,9319.9,-153.1,7641.9,841.2,2015,1
6242,"General Mills, Inc.",IQ274715,4712.2,346.1,1705.8,1638.4,24203.7,1656.7,17192.1,10535.2,522.8,7011.6,894.5,2015,2
6243,"General Mills, Inc.",IQ274715,4350.9,343.2,1585.3,1400.6,23383.1,1481.3,16732.5,10291.1,-516.2,6650.6,784.2,2015,3
6244,"General Mills, Inc.",IQ274715,4298.8,186.8,1386.7,1544.3,21832.0,1684.0,15660.4,9191.5,-1238.3,6171.6,334.2,2015,4
6245,"General Mills, Inc.",IQ274715,4207.9,426.6,1531.5,1589.5,22322.9,1759.6,16184.3,9433.7,-156.9,6138.6,450.6,2016,1
6246,"General Mills, Inc.",IQ274715,4424.9,529.5,1461.3,1578.6,21588.7,1704.1,15606.1,8823.5,-1184.9,5982.6,649.8,2016,2
6247,"General Mills, Inc.",IQ274715,4002.4,361.7,1390.9,1384.9,21631.6,1725.6,15541.2,8768.2,-378.7,6090.4,782.7,2016,3
6248,"General Mills, Inc.",IQ274715,3927.9,379.6,1360.8,1412.4,21712.3,2046.5,15559.6,8430.9,-565.1,6152.7,763.7,2016,4
6249,"General Mills, Inc.",IQ274715,3907.9,409.0,1446.1,1444.3,21913.1,1944.8,15783.5,8871.9,-238.2,6129.6,765.7,2017,1
6250,"General Mills, Inc.",IQ274715,4112.1,481.8,1382.7,1543.4,21602.1,1938.3,16274.6,9471.3,-481.8,5327.5,809.7,2017,2
6251,"General Mills, Inc.",IQ274715,3793.2,357.8,1427.5,1335.6,21670.3,1855.3,16397.6,9723.1,-363.1,5272.7,899.1,2017,3
6252,"General Mills, Inc.",IQ274715,3806.6,408.9,1430.1,1325.9,21812.6,2119.8,16216.2,9481.7,-664.3,5596.4,766.1,2017,4
6253,"General Mills, Inc.",IQ274715,3769.2,404.7,1546.5,1326.8,22209.6,2172.9,16959.2,10087.7,-451.3,5250.4,820.8,2018,1
6254,"General Mills, Inc.",IQ274715,4198.7,430.5,1510.5,1451.0,22191.5,2467.0,16808.4,9726.8,-679.7,5383.1,962.1,2018,2
6255,"General Mills, Inc.",IQ274715,3882.3,941.4,1496.5,1259.6,22240.6,2505.7,16088.4,9624.9,-438.7,6152.2,953.1,2018,3
6256,"General Mills, Inc.",IQ274715,3890.2,354.4,1684.2,1423.5,30624.0,2746.2,23355.4,15818.6,7015.2,7268.6,399.0,2018,4
6257,"General Mills, Inc.",IQ274715,4094.0,392.3,1709.1,1397.2,30554.8,2723.8,23207.4,15613.7,-423.0,7347.4,432.9,2019,1
6258,"General Mills, Inc.",IQ274715,4411.2,343.4,1716.8,1509.7,30384.0,2823.9,22857.0,15255.5,-524.3,7527.0,532.7,2019,2
6259,"General Mills, Inc.",IQ274715,4198.3,446.8,1704.1,1443.2,30285.8,2750.5,22487.5,15021.1,-510.7,7798.3,547.1,2019,3
6260,"General Mills, Inc.",IQ274715,4161.7,570.2,1679.7,1470.9,30111.2,2854.1,22191.8,14490.0,-718.4,7919.4,450.0,2019,4
6261,"General Mills, Inc.",IQ274715,4002.5,520.6,1710.5,1395.6,30313.2,2786.7,22069.8,14729.1,-428.6,8243.4,504.8,2020,1
6262,"General Mills, Inc.",IQ274715,4420.8,580.8,1772.7,1581.4,30452.4,3063.0,21886.7,14252.5,-751.2,8565.7,560.2,2020,2
6263,"General Mills, Inc.",IQ274715,4180.3,454.1,1731.1,1410.2,30248.7,2931.5,21850.0,14038.5,-511.6,8398.7,606.9,2020,3
6264,"General Mills, Inc.",IQ274715,5023.0,625.7,1615.1,1770.0,30806.7,3247.7,21912.6,13918.5,-250.1,8894.1,1677.8,2020,4
6265,"General Mills, Inc.",IQ274715,4364.0,638.9,1633.0,1590.9,31262.2,3184.4,21919.4,13621.3,-372.7,9342.8,1796.7,2021,1
6266,"General Mills, Inc.",IQ274715,4719.4,688.4,1784.3,1721.6,32307.6,3398.6,22867.3,13964.4,19.1,9440.3,2582.8,2021,2
6267,Genuine Parts Company,IQ275034,2807.728,118.65,1364.406,817.128,5465.044,1374.93,2662.33,529.137,-66.495,2802.7140000000004,529.9680000000001,2010,4
6268,Genuine Parts Company,IQ275034,2974.198,126.515,1490.744,848.794,5569.52,1369.542,2690.652,500.0,-72.557,2878.868,465.882,2011,1
6269,Genuine Parts Company,IQ275034,3184.9840000000004,151.812,1565.889,916.114,5717.001,1492.0410000000002,2785.705,500.0,-115.305,2931.296,516.7280000000001,2011,2
6270,Genuine Parts Company,IQ275034,3285.56,151.832,1531.046,948.532,5784.718000000001,1587.326,2893.327,500.0,-127.649,2891.391,534.8009999999999,2011,3
6271,Genuine Parts Company,IQ275034,3014.135,134.957,1461.011,892.6,6202.774,1440.7620000000002,3449.183,534.186,-78.62899999999999,2753.591,525.054,2011,4
6272,Genuine Parts Company,IQ275034,3181.288,146.255,1605.469,919.111,6095.829000000001,1559.874,3201.835,500.0,-68.102,2893.994,424.424,2012,1
6273,Genuine Parts Company,IQ275034,3337.836,168.618,1605.696,972.286,6184.929,1599.695,3253.107,500.0,-129.829,2931.822,171.577,2012,2
6274,Genuine Parts Company,IQ275034,3375.778,172.94299999999998,1606.297,976.036,6445.882,1754.253,3379.713,500.0,-79.816,3066.1690000000003,398.11800000000005,2012,3
6275,Genuine Parts Company,IQ275034,3118.966,160.225,1490.0279999999998,910.658,6807.061,1681.9,3798.882,533.748,-101.087,3008.179,403.095,2012,4
6276,Genuine Parts Company,IQ275034,3198.802,144.389,1624.954,921.748,7338.461999999999,1800.726,4264.019,914.742,337.406,3074.443,841.8939999999999,2013,1
6277,Genuine Parts Company,IQ275034,3675.997,216.357,1759.1760000000002,1105.108,7660.313,2064.878,4574.174,900.102,-354.61800000000005,3086.139,196.77,2013,2
6278,Genuine Parts Company,IQ275034,3685.243,173.74599999999998,1759.517,1103.923,7943.903,2213.19,4790.728,833.8960000000001,-195.735,3153.175,320.87,2013,3
6279,Genuine Parts Company,IQ275034,3517.801,150.467,1664.819,1092.141,7680.297,2269.6710000000003,4321.529,792.4730000000001,-212.17,3358.768,196.893,2013,4
6280,Genuine Parts Company,IQ275034,3624.897,157.484,1828.309,1084.63,7982.374,2335.327,4571.165,899.7560000000001,23.319000000000003,3411.2090000000003,103.472,2014,1
6281,Genuine Parts Company,IQ275034,3908.387,197.727,1909.268,1179.168,8251.548,2489.57,4714.054,806.3580000000001,-216.621,3537.494,152.863,2014,2
6282,Genuine Parts Company,IQ275034,3985.909,190.516,1976.056,1183.422,8341.457,2549.193,4833.309,835.3939999999999,-104.637,3508.148,135.537,2014,3
6283,Genuine Parts Company,IQ275034,3822.454,165.55900000000003,1872.365,1146.5410000000002,8246.238000000001,2554.759,4933.874,805.5060000000001,-157.501,3312.364,137.73,2014,4
6284,Genuine Parts Company,IQ275034,3736.051,161.01,1978.233,1112.819,8238.355,2608.491,5047.313,893.697,-42.451,3191.042,166.495,2015,1
6285,Genuine Parts Company,IQ275034,3940.401,195.373,2008.445,1178.33,8413.633,2743.4440000000004,5158.135,850.0,-203.232,3255.498,223.84,2015,2
6286,Genuine Parts Company,IQ275034,3921.802,188.016,1963.158,1169.225,8203.128,2851.022,5032.104,625.0,-398.487,3171.0240000000003,199.294,2015,3
6287,Genuine Parts Company,IQ275034,3681.79,161.273,1822.419,1095.478,8144.771,2821.526,4985.529,662.6419999999999,-161.904,3159.242,211.631,2015,4
6288,Genuine Parts Company,IQ275034,3718.267,158.025,1981.651,1104.471,8450.527,2961.318,5206.815,700.0,-64.469,3243.712,205.135,2016,1
6289,Genuine Parts Company,IQ275034,3899.638,191.36900000000003,2031.094,1165.452,8634.109,3075.769,5383.88,775.0,-96.949,3250.2290000000003,233.627,2016,2
6290,Genuine Parts Company,IQ275034,3941.743,185.326,2032.548,1198.601,8749.372,3099.438,5414.078,775.0,-122.768,3335.2940000000003,225.177,2016,3
6291,Genuine Parts Company,IQ275034,3780.065,152.52,1938.562,1131.083,8859.4,3081.111,5652.044,914.221,-38.22,3207.356,242.879,2016,4
6292,Genuine Parts Company,IQ275034,3905.641,160.16,2084.871,1155.721,9166.826,3230.985,5934.482,1025.0,-41.192,3232.344,177.917,2017,1
6293,Genuine Parts Company,IQ275034,4100.178,189.972,2169.97,1239.712,9412.144,3302.969,6110.801,1130.0,-57.738,3301.343,203.145,2017,2
6294,Genuine Parts Company,IQ275034,4095.906,158.442,2155.948,1226.89,9494.234,3275.155,6104.106,1145.0,-102.76,3390.128,210.082,2017,3
6295,Genuine Parts Company,IQ275034,4207.076,108.183,2421.563,1284.075,12412.381,3634.859,8948.225,3245.009,1073.749,3464.156,314.899,2017,4
6296,Genuine Parts Company,IQ275034,4586.294,176.576,2641.151,1435.807,12759.393999999998,3773.149,9198.013,3315.725,-55.485,3561.381,325.973,2018,1
6297,Genuine Parts Company,IQ275034,4822.065,226.972,2669.6490000000003,1521.586,12566.522,3831.274,9004.195,3176.967,-200.393,3562.327,355.141,2018,2
6298,Genuine Parts Company,IQ275034,4722.9220000000005,220.227,2655.888,1484.235,12657.119,4036.006,8994.04,2913.945,-366.169,3663.079,359.105,2018,3
6299,Genuine Parts Company,IQ275034,4603.792,186.699,2493.636,1536.38,12683.04,3995.789,9211.049,3149.625,13.217,3471.991,333.547,2018,4
